Track_Name,Artist_Name,Genre,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
Track_1047,Shreya Ghoshal,Electronic,0.21,0.5,-40.27,0.72,0.79,0.89,0.55,0.42,121
Track_1048,Justin Bieber,Rock,0.82,0.91,-43.31,0.68,0.75,0.01,0.35,0.77,146
Track_1049,Shreya Ghoshal,Jazz,0.7,0.32,-48.93,0.71,0.44,0.68,0.2,0.97,137
Track_1050,Shreya Ghoshal,Rock,0.5,0.32,-30.15,0.49,0.73,0.48,0.81,0.36,126
Track_1051,Arijit Singh,Jazz,0.24,0.46,-43.44,0.38,0.63,0.16,0.05,0.41,150
Track_1052,Neha Kakkar,Pop,0.7,0.24,-16.14,0.22,0.85,0.32,0.07,0.91,92
Track_1053,Ed Sheeran,Pop,0.51,0.35,-55.4,0.82,0.8,0.22,0.44,0.16,174
Track_1054,Adele,Pop,0.95,0.97,-20.16,0.61,0.04,0.88,0.25,0.03,78
Track_1055,The Weeknd,Pop,0.63,0.54,-45.75,0.44,0.38,0.48,0.75,0.91,183
Track_1056,Justin Bieber,Pop,0.95,0.71,-30.64,0.94,0.03,0.56,0.63,0.82,179
Track_1057,Atif Aslam,Pop,0.38,0.78,-42.83,0.05,0.1,0.59,0.77,0.97,156
Track_1058,Ed Sheeran,Rock,0.78,0.49,-16.63,0.85,0.6,0.64,0.32,0.06,83
Track_1059,Taylor Swift,Classical,0.69,0.32,-3.28,1.0,0.87,0.5,0.74,0.16,86
Track_1060,Adele,Jazz,0.79,0.37,-4.98,0.89,0.12,0.02,0.86,0.11,134
Track_1061,Arijit Singh,Pop,0.37,0.45,-24.99,0.81,0.45,0.33,0.35,0.68,82
Track_1062,Arijit Singh,Rock,0.73,0.71,-32.24,0.37,0.91,0.18,0.34,0.61,100
Track_1063,Ed Sheeran,Rock,0.6,0.52,-10.9,0.23,0.81,0.68,0.9,0.36,115
Track_1064,Imagine Dragons,Rock,0.79,0.21,-19.0,0.73,0.52,0.06,0.05,0.06,157
Track_1065,Shreya Ghoshal,Classical,0.46,0.62,-48.99,0.3,0.77,0.56,0.35,0.64,65
Track_1066,Taylor Swift,Jazz,0.91,0.94,-10.74,0.18,0.52,0.21,0.12,0.57,99
Track_1067,Arijit Singh,Classical,0.27,0.85,-34.27,0.79,0.16,0.95,0.03,0.11,101
Track_1068,Justin Bieber,Hip-Hop,0.85,0.86,-48.66,0.31,0.12,0.34,0.11,0.91,91
Track_1069,Arijit Singh,Bollywood,0.89,0.84,-43.09,0.91,0.19,0.33,0.43,0.2,69
Track_1070,Atif Aslam,Rock,0.85,0.46,-43.95,0.84,0.35,0.92,0.69,0.74,128
Track_1071,The Weeknd,Hip-Hop,0.61,0.81,-28.85,0.85,0.93,0.42,0.29,0.89,68
Track_1072,Arijit Singh,Electronic,0.55,0.31,-45.94,0.77,0.8,0.96,0.85,0.58,128
Track_1073,Atif Aslam,Pop,1.0,0.73,-52.59,0.88,0.43,0.02,0.44,0.25,198
Track_1074,Ed Sheeran,Bollywood,0.38,0.71,-52.58,0.81,0.49,0.31,0.97,0.31,158
Track_1075,Ed Sheeran,Pop,0.64,0.22,-25.0,0.6,0.27,0.67,0.95,0.89,133
Track_1076,Adele,Classical,0.74,0.83,-15.91,0.3,0.7,0.89,0.77,0.3,162
Track_1077,Arijit Singh,Bollywood,0.76,0.92,-40.71,0.89,0.8,0.26,0.93,0.75,182
Track_1078,Justin Bieber,Jazz,0.36,0.41,-57.92,0.84,0.24,0.93,0.71,0.99,161
Track_1079,Arijit Singh,Hip-Hop,0.72,0.85,-52.37,0.47,0.04,0.59,0.9,1.0,67
Track_1080,Justin Bieber,Jazz,0.85,0.27,-5.12,0.04,0.62,0.8,0.24,0.53,78
Track_1081,Neha Kakkar,Classical,0.24,0.68,-30.39,0.64,0.56,0.4,0.35,0.83,61
Track_1082,Adele,Pop,0.93,0.59,-32.79,0.05,0.4,0.21,0.75,0.99,114
Track_1083,Neha Kakkar,Bollywood,0.22,0.64,-57.72,0.93,0.64,0.91,0.42,0.37,198
Track_1084,Arijit Singh,Jazz,0.48,0.94,-16.28,0.96,0.55,0.93,0.84,0.25,76
Track_1085,Adele,Jazz,0.21,0.9,-28.32,0.19,0.25,0.5,0.88,0.11,120
Track_1086,Neha Kakkar,Pop,0.26,0.83,-47.88,0.68,0.4,0.01,0.3,0.14,190
Track_1087,Shreya Ghoshal,Bollywood,0.93,0.42,-53.4,0.09,0.43,0.11,0.82,0.85,145
Track_1088,Arijit Singh,Hip-Hop,0.48,0.93,-37.0,0.73,0.88,0.57,0.15,0.59,94
Track_1089,Neha Kakkar,Pop,0.54,0.28,-9.77,0.35,0.96,0.02,0.33,0.87,162
Track_1090,Shreya Ghoshal,Jazz,0.37,0.88,-8.08,0.68,0.89,0.4,0.52,0.79,125
Track_1091,Shreya Ghoshal,Hip-Hop,0.68,0.46,-23.83,0.37,0.72,0.3,0.23,0.67,60
Track_1092,Ed Sheeran,Hip-Hop,0.68,0.24,-16.35,0.15,0.58,0.71,0.58,0.61,194
Track_1093,Arijit Singh,Pop,0.5,0.74,-53.09,0.41,0.69,0.06,0.58,0.05,178
Track_1094,Shreya Ghoshal,Jazz,0.47,0.39,-24.71,0.11,0.94,0.49,0.21,0.87,193
Track_1095,Ed Sheeran,Classical,0.91,0.39,-19.98,0.58,0.25,0.58,0.8,0.42,114
Track_1096,Neha Kakkar,Jazz,0.51,0.44,-47.96,0.04,0.54,0.62,0.63,0.56,159
Track_1097,Atif Aslam,Rock,0.59,0.25,-7.19,0.53,0.69,0.41,0.32,0.02,80
Track_1098,Arijit Singh,Bollywood,0.43,0.34,-48.3,0.89,0.68,0.3,0.23,0.94,110
Track_1099,Adele,Electronic,0.83,0.2,-41.19,0.84,0.25,0.68,0.88,0.9,159
Track_1100,Justin Bieber,Classical,0.52,0.56,-22.77,0.88,0.59,0.85,0.84,0.54,67
Track_1101,Justin Bieber,Hip-Hop,0.61,0.27,-21.7,0.92,0.8,0.69,0.23,0.58,127
Track_1102,Neha Kakkar,Classical,0.4,0.75,-18.04,0.1,0.48,0.93,0.04,0.71,166
Track_1103,Imagine Dragons,Bollywood,0.99,0.39,-53.28,0.13,0.79,0.72,0.8,0.26,126
Track_1104,Imagine Dragons,Hip-Hop,0.43,0.95,-9.03,0.56,0.36,0.76,0.62,0.22,61
Track_1105,Neha Kakkar,Bollywood,0.82,0.9,-28.03,0.89,0.94,0.17,0.1,0.67,60
Track_1106,Shreya Ghoshal,Hip-Hop,0.54,0.43,-31.72,0.97,0.53,0.42,0.59,0.1,60
Track_1107,Arijit Singh,Classical,0.36,0.83,-1.13,0.05,0.6,0.49,0.45,0.45,161
Track_1108,Justin Bieber,Hip-Hop,0.84,0.84,-15.58,0.36,0.03,0.26,0.77,0.49,174
Track_1109,Justin Bieber,Hip-Hop,0.47,0.99,-52.92,0.21,0.17,0.53,0.21,0.38,194
Track_1110,Shreya Ghoshal,Rock,0.89,0.68,-14.61,0.76,0.63,0.29,0.45,0.19,147
Track_1111,Justin Bieber,Jazz,0.93,0.27,-54.29,0.64,0.42,0.69,0.16,0.36,151
Track_1112,Adele,Jazz,0.89,0.72,-58.35,0.12,0.51,0.47,0.96,0.34,77
Track_1113,Arijit Singh,Electronic,0.23,0.7,-35.78,0.48,0.06,0.46,0.78,0.5,147
Track_1114,The Weeknd,Electronic,0.83,0.71,-0.39,0.69,0.83,0.98,0.74,0.67,92
Track_1115,Justin Bieber,Rock,0.53,0.45,-49.51,0.78,0.78,0.39,0.69,0.97,132
Track_1116,Neha Kakkar,Electronic,0.9,0.89,-19.64,0.02,0.19,0.36,0.42,0.14,87
Track_1117,Adele,Bollywood,0.71,0.97,-49.6,0.89,0.63,0.32,0.92,0.87,146
Track_1118,Justin Bieber,Classical,0.87,0.37,-16.51,0.57,0.82,0.89,0.07,0.28,112
Track_1119,Adele,Pop,0.6,0.27,-29.68,0.81,0.64,0.5,0.8,0.59,103
Track_1120,Ed Sheeran,Bollywood,0.63,0.36,-19.2,0.81,0.31,0.6,0.22,0.55,139
Track_1121,The Weeknd,Pop,0.32,0.86,-47.83,0.19,0.66,0.18,0.32,0.56,197
Track_1122,Taylor Swift,Pop,0.83,0.74,-15.26,0.11,0.21,0.54,0.52,0.72,73
Track_1123,Neha Kakkar,Rock,0.54,0.71,-0.26,0.72,0.32,0.27,0.78,0.38,162
Track_1124,Neha Kakkar,Bollywood,0.6,0.52,-20.06,0.16,0.24,0.73,0.84,0.32,95
Track_1125,Arijit Singh,Rock,0.83,0.66,-30.39,0.85,0.56,0.83,0.58,0.85,93
Track_1126,Adele,Hip-Hop,0.68,0.45,-4.61,0.73,0.11,0.71,0.4,0.22,147
Track_1127,Shreya Ghoshal,Pop,0.36,0.58,-59.05,0.84,0.93,0.73,0.95,0.18,75
Track_1128,Neha Kakkar,Classical,0.67,0.83,-16.2,0.3,0.33,0.51,0.25,0.02,100
Track_1129,Adele,Electronic,0.53,0.98,-6.68,0.32,0.22,0.71,0.8,0.21,84
Track_1130,Adele,Classical,0.58,0.95,-56.3,0.67,0.5,0.42,0.61,0.52,185
Track_1131,Atif Aslam,Electronic,0.22,0.95,-33.0,0.03,0.28,0.65,0.38,0.54,67
Track_1132,Atif Aslam,Pop,0.37,0.52,-47.72,0.73,0.53,0.26,0.0,0.25,171
Track_1133,Taylor Swift,Pop,0.42,0.58,-26.01,0.84,0.35,0.07,0.45,0.07,153
Track_1134,Ed Sheeran,Pop,0.77,0.76,-21.03,0.42,0.13,0.41,0.28,0.74,143
Track_1135,Taylor Swift,Rock,0.21,0.94,-41.84,0.76,0.27,0.46,0.1,0.76,127
Track_1136,Justin Bieber,Bollywood,0.53,0.31,-32.4,0.17,0.44,0.26,0.08,1.0,126
Track_1137,Shreya Ghoshal,Electronic,0.94,0.44,-43.24,0.32,0.03,0.73,0.35,0.9,170
Track_1138,Justin Bieber,Bollywood,0.29,0.31,-37.84,0.97,0.77,0.07,0.61,0.93,77
Track_1139,Imagine Dragons,Rock,0.61,0.69,-50.43,0.99,0.62,0.22,0.84,0.8,115
Track_1140,Justin Bieber,Rock,0.83,0.45,-6.87,0.51,0.6,0.75,0.18,0.62,94
Track_1141,Arijit Singh,Jazz,0.95,0.46,-59.4,0.93,0.55,0.44,0.42,0.13,193
Track_1142,Justin Bieber,Classical,0.8,0.26,-7.06,0.52,0.59,0.71,0.39,0.62,177
Track_1143,Taylor Swift,Classical,0.78,0.48,-25.7,0.29,0.93,0.57,0.51,0.06,85
Track_1144,Neha Kakkar,Hip-Hop,0.86,0.89,-40.1,0.27,0.01,0.95,0.81,0.89,120
Track_1145,Neha Kakkar,Rock,0.56,0.39,-16.62,0.93,0.05,0.6,0.55,0.48,147
Track_1146,Atif Aslam,Electronic,0.84,0.76,-29.53,0.17,0.19,0.01,0.85,0.7,74
Track_1147,Shreya Ghoshal,Jazz,0.21,0.7,-30.05,0.58,0.17,0.35,0.52,0.05,150
Track_1148,Shreya Ghoshal,Jazz,0.94,0.89,-53.39,0.56,0.18,0.14,0.6,0.53,91
Track_1149,Arijit Singh,Bollywood,0.55,0.31,-36.63,0.74,0.67,0.92,0.44,0.3,199
Track_1150,Taylor Swift,Classical,0.64,0.98,-45.54,0.5,0.46,0.1,0.82,0.28,192
Track_1151,Atif Aslam,Rock,0.4,0.67,-59.06,0.27,0.99,0.39,0.92,0.39,123
Track_1152,Imagine Dragons,Hip-Hop,0.79,1.0,-38.39,0.17,0.23,0.23,0.64,0.0,145
Track_1153,Shreya Ghoshal,Rock,0.26,0.93,-54.61,0.62,0.31,0.85,0.82,0.47,104
Track_1154,Neha Kakkar,Bollywood,0.9,0.38,-44.59,0.72,0.98,0.31,0.06,0.49,94
Track_1155,Justin Bieber,Pop,0.86,0.24,-54.45,0.57,0.83,0.99,0.91,0.86,85
Track_1156,Justin Bieber,Rock,0.37,0.4,-53.94,0.74,0.47,0.04,0.19,0.45,82
Track_1157,Atif Aslam,Bollywood,0.85,0.62,-48.06,0.14,0.55,0.13,0.26,0.36,200
Track_1158,Taylor Swift,Pop,0.83,0.34,-0.01,0.88,0.84,0.22,0.05,0.99,190
Track_1159,Taylor Swift,Pop,0.71,0.33,-59.87,0.58,0.48,0.81,0.97,0.57,88
Track_1160,Ed Sheeran,Hip-Hop,0.5,0.57,-21.68,0.13,0.21,0.88,0.85,0.47,123
Track_1161,The Weeknd,Electronic,0.42,0.23,-51.53,0.46,0.83,0.07,0.91,0.5,172
Track_1162,Shreya Ghoshal,Classical,0.39,0.3,-4.76,0.84,0.54,0.03,0.85,0.81,193
Track_1163,Taylor Swift,Rock,0.45,0.53,-54.38,0.9,0.15,0.74,0.48,0.34,198
Track_1164,Neha Kakkar,Pop,0.92,0.25,-2.7,0.26,0.51,0.13,0.92,0.39,177
Track_1165,Atif Aslam,Rock,0.26,0.52,-23.34,0.71,0.41,0.13,0.97,0.76,126
Track_1166,Imagine Dragons,Electronic,0.86,0.58,-59.92,0.1,0.88,0.02,0.5,0.07,167
Track_1167,Ed Sheeran,Classical,0.48,0.56,-6.36,0.03,0.13,0.05,0.18,0.87,145
Track_1168,Adele,Electronic,0.62,0.9,-28.7,0.56,0.88,0.26,0.66,0.43,88
Track_1169,Arijit Singh,Classical,0.84,0.62,-44.24,0.69,0.51,0.07,0.98,0.58,119
Track_1170,Imagine Dragons,Jazz,0.91,0.57,-13.96,0.8,0.4,0.37,0.87,0.76,113
Track_1171,Adele,Classical,0.48,0.53,-4.4,0.34,0.16,0.83,0.86,0.27,152
Track_1172,Justin Bieber,Hip-Hop,0.57,0.85,-30.98,0.01,0.7,0.33,0.93,0.89,128
Track_1173,Arijit Singh,Electronic,0.53,0.92,-41.07,0.48,0.93,0.73,0.89,0.98,176
Track_1174,Shreya Ghoshal,Pop,0.21,0.88,-12.66,0.02,0.38,0.09,0.78,0.49,68
Track_1175,Neha Kakkar,Jazz,0.44,0.74,-19.09,0.09,0.24,0.66,0.72,0.94,185
Track_1176,Arijit Singh,Hip-Hop,0.57,0.31,-6.67,0.33,0.55,0.32,0.26,0.0,136
Track_1177,The Weeknd,Rock,0.53,0.42,-18.45,0.44,0.8,0.75,0.62,0.89,69
Track_1178,Adele,Electronic,0.78,0.24,-45.39,0.28,0.0,0.14,0.52,0.31,161
Track_1179,Shreya Ghoshal,Bollywood,0.51,0.94,-4.1,0.58,0.63,0.9,0.86,0.31,117
Track_1180,The Weeknd,Bollywood,0.59,0.73,-53.71,0.06,0.6,0.24,0.49,0.23,172
Track_1181,Justin Bieber,Pop,0.54,0.8,-43.92,0.14,0.32,0.35,0.13,0.32,165
Track_1182,The Weeknd,Classical,0.79,0.45,-28.79,0.7,0.45,0.95,0.0,0.21,94
Track_1183,Ed Sheeran,Pop,0.89,0.88,-26.06,0.14,0.25,0.58,0.68,0.91,162
Track_1184,Ed Sheeran,Bollywood,0.63,0.41,-59.08,0.64,0.79,0.37,0.55,0.9,162
Track_1185,Atif Aslam,Rock,0.83,0.2,-13.17,0.05,0.63,0.95,0.33,0.1,156
Track_1186,Imagine Dragons,Jazz,0.44,0.5,-38.3,0.41,0.53,0.33,0.17,0.14,195
Track_1187,Imagine Dragons,Jazz,0.63,0.66,-35.61,0.18,0.39,0.09,0.47,0.86,195
Track_1188,Shreya Ghoshal,Electronic,0.48,0.58,-11.44,0.11,0.29,1.0,0.1,0.4,165
Track_1189,Justin Bieber,Jazz,0.53,0.89,-37.24,0.57,0.82,0.27,0.34,0.17,130
Track_1190,Taylor Swift,Electronic,0.79,0.28,-57.17,0.93,0.45,0.85,0.38,0.51,136
Track_1191,Ed Sheeran,Electronic,0.91,0.64,-49.41,0.05,0.5,0.17,0.47,0.42,113
Track_1192,Shreya Ghoshal,Electronic,0.3,0.61,-2.65,0.42,0.52,0.73,0.47,0.22,80
Track_1193,Taylor Swift,Bollywood,0.71,0.43,-55.78,0.71,0.45,0.52,0.26,0.72,170
Track_1194,Imagine Dragons,Bollywood,0.67,0.86,-38.7,0.46,0.26,0.98,0.85,0.63,134
Track_1195,Atif Aslam,Classical,0.29,0.8,-29.81,0.81,0.12,0.55,0.36,0.1,73
Track_1196,The Weeknd,Hip-Hop,0.37,0.79,-30.4,0.18,0.1,0.03,0.23,0.93,61
Track_1197,Ed Sheeran,Electronic,0.45,0.9,-59.76,0.96,0.76,0.6,0.18,0.56,167
Track_1198,Shreya Ghoshal,Electronic,0.33,0.78,-29.93,0.39,0.22,0.15,0.32,0.25,137
Track_1199,Arijit Singh,Hip-Hop,0.39,0.39,-36.97,0.34,0.06,0.8,0.07,0.21,107
Track_1200,Taylor Swift,Pop,0.41,0.76,-1.68,0.87,0.8,0.86,0.03,0.14,150
Track_1201,The Weeknd,Electronic,0.47,0.45,-50.45,0.56,0.15,0.48,0.61,0.42,195
Track_1202,Ed Sheeran,Classical,0.8,0.39,-38.75,0.52,0.63,0.78,0.62,0.14,76
Track_1203,Imagine Dragons,Jazz,0.66,0.26,-34.83,0.73,0.34,0.15,0.53,0.42,71
Track_1204,Justin Bieber,Jazz,0.99,0.8,-36.56,0.58,0.13,0.49,0.76,0.15,85
Track_1205,Taylor Swift,Rock,0.53,0.77,-20.05,0.16,0.41,0.39,0.04,0.66,96
Track_1206,Imagine Dragons,Rock,0.8,0.39,-47.07,0.67,0.01,0.61,0.94,0.79,129
Track_1207,Ed Sheeran,Jazz,0.9,0.8,-46.74,0.13,0.84,0.04,0.1,0.55,138
Track_1208,Taylor Swift,Jazz,0.74,0.93,-16.25,0.81,0.51,0.75,0.67,0.68,149
Track_1209,The Weeknd,Bollywood,0.53,0.29,-29.98,0.99,0.14,0.08,0.13,0.94,100
Track_1210,Ed Sheeran,Classical,0.8,0.39,-35.09,0.38,0.24,0.66,0.88,0.64,188
Track_1211,Adele,Hip-Hop,0.36,0.8,-49.85,0.44,0.45,0.02,0.51,0.36,76
Track_1212,Shreya Ghoshal,Rock,0.46,0.42,-48.75,0.05,0.19,0.83,0.08,0.45,112
Track_1213,The Weeknd,Bollywood,0.64,0.7,-59.37,0.01,0.27,0.17,0.62,0.86,177
Track_1214,Taylor Swift,Bollywood,0.66,0.26,-54.51,0.92,0.53,0.52,0.01,0.13,168
Track_1215,Justin Bieber,Hip-Hop,0.22,0.56,-26.59,0.13,0.83,0.26,0.78,0.33,195
Track_1216,Imagine Dragons,Bollywood,0.96,0.79,-6.49,0.45,0.4,0.72,0.65,0.58,136
Track_1217,Arijit Singh,Classical,0.76,0.75,-42.77,0.82,0.72,0.32,0.21,0.68,139
Track_1218,Imagine Dragons,Jazz,0.6,0.85,-40.34,0.89,0.88,0.72,0.37,0.76,104
Track_1219,Taylor Swift,Electronic,0.95,0.9,-53.06,0.52,0.22,0.28,0.01,0.32,77
Track_1220,Imagine Dragons,Hip-Hop,0.55,0.82,-36.68,0.57,0.81,0.75,0.69,0.15,158
Track_1221,Shreya Ghoshal,Jazz,0.98,0.74,-57.77,0.67,0.76,0.03,0.32,0.95,127
Track_1222,Ed Sheeran,Jazz,0.61,0.23,-4.94,0.96,0.36,0.28,0.57,0.08,142
Track_1223,Arijit Singh,Pop,0.29,0.63,-19.61,0.6,0.99,0.5,0.96,0.1,109
Track_1224,Neha Kakkar,Hip-Hop,0.81,0.23,-0.56,0.56,0.26,0.05,0.3,0.49,84
Track_1225,Taylor Swift,Bollywood,0.74,0.85,-7.03,0.01,0.25,0.19,0.99,0.82,180
Track_1226,Atif Aslam,Electronic,0.82,0.46,-31.62,0.08,0.77,0.93,0.63,0.77,127
Track_1227,Neha Kakkar,Hip-Hop,0.96,0.65,-28.82,0.58,0.43,0.98,0.24,0.94,115
Track_1228,Imagine Dragons,Bollywood,0.82,0.42,-48.57,0.94,0.33,0.74,0.44,0.14,98
Track_1229,Taylor Swift,Jazz,0.69,0.83,-32.28,0.87,0.18,0.25,0.74,0.38,122
Track_1230,Adele,Electronic,0.89,0.91,-5.82,0.98,0.77,0.26,0.45,0.28,187
Track_1231,Atif Aslam,Bollywood,0.74,0.52,-56.95,0.53,0.79,0.65,0.07,0.86,194
Track_1232,Arijit Singh,Classical,0.53,0.89,-8.19,0.79,0.57,0.12,0.17,0.49,181
Track_1233,Justin Bieber,Bollywood,0.91,0.41,-39.54,0.84,0.96,0.95,0.79,0.03,118
Track_1234,Adele,Pop,0.38,0.63,-6.03,0.65,0.32,0.22,0.65,0.71,107
Track_1235,Neha Kakkar,Jazz,0.77,0.89,-3.55,0.34,0.22,1.0,0.57,0.39,192
Track_1236,Ed Sheeran,Bollywood,0.91,0.46,-19.75,0.47,0.68,0.5,0.17,0.53,95
Track_1237,Shreya Ghoshal,Rock,0.79,0.96,-20.13,0.86,0.76,0.77,0.84,0.89,147
Track_1238,Justin Bieber,Rock,0.76,0.3,-32.83,0.3,0.22,0.0,0.96,0.26,84
Track_1239,Adele,Pop,0.8,0.21,-9.87,0.92,0.08,0.89,0.04,0.24,78
Track_1240,Ed Sheeran,Classical,0.57,0.92,-2.3,0.23,0.81,0.27,0.08,0.26,194
Track_1241,Ed Sheeran,Jazz,0.9,0.25,-13.5,0.75,0.98,0.67,0.88,0.34,125
Track_1242,Taylor Swift,Hip-Hop,0.36,0.99,-22.68,0.63,0.64,0.81,0.82,0.11,139
Track_1243,Adele,Pop,0.3,0.96,-23.59,0.75,0.28,0.16,0.62,0.7,184
Track_1244,Arijit Singh,Classical,0.43,0.31,-9.03,0.44,1.0,0.44,0.94,0.21,162
Track_1245,Imagine Dragons,Hip-Hop,0.63,0.63,-27.53,0.93,0.89,0.49,0.65,0.93,188
Track_1246,Atif Aslam,Rock,0.61,0.35,-11.77,0.63,0.51,0.31,0.22,0.22,190
Track_1247,Atif Aslam,Rock,0.86,0.54,-29.47,0.29,0.83,0.48,0.73,0.26,186
Track_1248,Neha Kakkar,Hip-Hop,0.52,0.25,-56.25,0.64,0.82,0.32,0.65,0.3,80
Track_1249,Neha Kakkar,Pop,0.59,0.38,-36.96,0.29,0.93,0.36,0.99,0.77,185
Track_1250,Atif Aslam,Rock,0.21,0.49,-33.33,0.29,0.84,0.67,0.21,0.43,183
Track_1251,Arijit Singh,Jazz,0.53,0.55,-51.5,0.4,0.64,0.63,0.6,0.82,70
Track_1252,Shreya Ghoshal,Electronic,0.72,0.98,-53.85,0.85,0.61,0.23,0.78,0.78,81
Track_1253,The Weeknd,Bollywood,0.21,0.85,-27.87,0.5,0.47,0.9,0.34,0.93,170
Track_1254,Imagine Dragons,Hip-Hop,0.42,0.79,-54.89,0.68,0.63,0.86,0.38,0.76,184
Track_1255,Shreya Ghoshal,Hip-Hop,0.37,0.63,-41.82,0.39,0.8,0.51,0.89,0.05,116
Track_1256,Taylor Swift,Rock,0.23,0.87,-15.32,0.26,0.97,0.43,0.4,0.84,148
Track_1257,The Weeknd,Pop,0.58,0.47,-2.13,0.95,0.47,0.38,0.62,0.94,190
Track_1258,The Weeknd,Jazz,0.35,0.77,-16.93,0.6,0.57,0.71,0.89,0.99,187
Track_1259,Adele,Pop,0.79,1.0,-0.44,0.93,0.44,0.67,0.21,0.13,104
Track_1260,Arijit Singh,Classical,0.88,0.45,-18.1,0.2,0.67,0.2,0.98,0.61,95
Track_1261,Arijit Singh,Classical,0.64,0.74,-42.37,0.15,0.63,0.67,0.7,0.2,146
Track_1262,The Weeknd,Electronic,0.99,0.88,-19.68,0.86,0.02,0.25,0.5,0.26,177
Track_1263,Adele,Rock,0.56,0.93,-17.87,0.68,0.54,0.02,0.43,0.75,131
Track_1264,Imagine Dragons,Rock,0.61,0.77,-37.7,0.19,0.09,0.7,0.95,0.98,127
Track_1265,The Weeknd,Rock,0.99,0.43,-58.94,0.27,0.03,0.64,0.21,0.59,162
Track_1266,Justin Bieber,Electronic,0.39,0.46,-17.81,0.8,0.79,0.41,0.31,0.85,88
Track_1267,Neha Kakkar,Classical,0.95,0.22,-58.7,0.45,0.26,0.53,0.31,0.01,164
Track_1268,Neha Kakkar,Pop,0.23,0.81,-22.13,0.67,0.34,0.95,0.29,0.04,132
Track_1269,Shreya Ghoshal,Electronic,0.56,0.23,-50.18,0.32,0.06,0.6,0.47,0.6,178
Track_1270,Taylor Swift,Electronic,0.26,0.89,-26.06,0.38,0.18,0.66,0.99,0.39,144
Track_1271,Neha Kakkar,Pop,0.78,0.29,-29.77,0.99,0.77,0.06,0.89,0.89,148
Track_1272,Ed Sheeran,Rock,0.69,0.34,-59.19,0.25,0.49,0.17,0.33,0.3,148
Track_1273,Shreya Ghoshal,Jazz,0.77,0.58,-38.23,0.51,0.88,0.3,0.42,0.43,135
Track_1274,Neha Kakkar,Pop,0.5,0.79,-23.93,0.84,0.4,0.54,0.67,0.53,198
Track_1275,Taylor Swift,Classical,0.5,0.31,-9.08,0.24,0.27,0.78,0.02,0.27,175
Track_1276,Arijit Singh,Hip-Hop,0.24,0.55,-6.68,0.42,0.35,0.32,0.82,0.91,198
Track_1277,Arijit Singh,Hip-Hop,0.48,0.59,-30.97,0.62,0.71,0.36,0.88,0.46,112
Track_1278,Imagine Dragons,Bollywood,0.94,0.37,-16.29,0.48,0.56,0.26,0.86,0.42,123
Track_1279,The Weeknd,Bollywood,0.5,0.29,-41.01,0.46,0.9,0.25,0.38,0.85,197
Track_1280,Justin Bieber,Electronic,0.87,0.87,-39.47,0.36,0.6,0.95,0.46,0.31,90
Track_1281,Arijit Singh,Hip-Hop,0.87,0.6,-48.33,0.59,0.49,0.64,0.01,0.82,95
Track_1282,Adele,Jazz,0.5,0.21,-26.28,0.62,0.79,0.16,0.4,0.12,69
Track_1283,Neha Kakkar,Rock,0.71,0.84,-41.13,0.65,0.95,0.72,0.46,0.18,85
Track_1284,Adele,Classical,0.28,0.98,-54.94,0.07,0.36,0.72,0.91,0.95,79
Track_1285,Taylor Swift,Bollywood,0.28,0.68,-18.9,0.63,0.25,0.67,0.89,0.84,184
Track_1286,Arijit Singh,Jazz,0.24,0.6,-17.53,0.95,0.62,0.13,0.97,0.39,103
Track_1287,Justin Bieber,Classical,0.66,0.9,-38.4,0.54,0.5,0.41,0.89,0.64,121
Track_1288,Taylor Swift,Classical,0.54,0.96,-55.4,0.72,0.99,0.11,0.01,0.94,138
Track_1289,Ed Sheeran,Rock,0.64,0.8,-34.42,0.56,0.46,0.82,0.64,0.21,68
Track_1290,Ed Sheeran,Electronic,0.62,0.56,-33.46,0.85,0.07,0.66,0.07,0.06,130
Track_1291,Adele,Hip-Hop,0.48,0.67,-19.88,0.93,0.98,0.51,0.27,0.54,149
Track_1292,The Weeknd,Rock,0.74,0.76,-41.08,0.18,0.84,0.34,0.58,0.14,83
Track_1293,Shreya Ghoshal,Jazz,0.81,0.36,-19.04,0.44,0.18,0.18,0.7,0.19,199
Track_1294,The Weeknd,Electronic,0.21,0.56,-7.71,0.39,0.9,0.11,0.65,0.89,119
Track_1295,Imagine Dragons,Jazz,0.37,0.86,-45.75,0.41,0.34,0.97,0.05,0.01,143
Track_1296,The Weeknd,Electronic,0.77,0.72,-1.26,0.13,0.38,0.2,0.1,0.82,179
Track_1297,Imagine Dragons,Bollywood,0.51,0.53,-36.82,0.81,0.91,0.06,0.13,0.52,137
Track_1298,Imagine Dragons,Jazz,0.73,0.73,-43.96,0.04,0.53,0.96,0.09,0.56,75
Track_1299,Justin Bieber,Rock,0.48,0.29,-34.71,0.53,0.14,0.55,0.18,0.67,88
Track_1300,Arijit Singh,Electronic,0.51,0.52,-54.34,0.66,0.37,0.8,0.69,0.43,178
Track_1301,Justin Bieber,Electronic,0.33,0.83,-52.46,0.21,0.72,0.04,0.83,0.12,94
Track_1302,Imagine Dragons,Classical,0.41,0.38,-35.13,0.91,0.17,0.57,0.41,0.1,102
